models,delta,spacing,nds,c_1.0.1.0.4.0,c_1.0.1.0.4.1,c_1.0.1.0.4.2,c_1.0.1.0.4.3,c_1.0.1.0.4.4,c_1.0.1.0.4.5,c_1.0.1.0.4.6,c_1.0.1.0.4.7
1.0.1.0.4.0,0.13265305533294414,0.0002517091093718823,15,0.0,0.5625,0.9166666666666666,1.0,1.0,1.0,1.0,1.0
1.0.1.0.4.1,0.12444444152364238,0.00019297902766006147,16,0.4666666666666667,0.0,0.6666666666666666,1.0,1.0,0.9090909090909091,1.0,1.0
1.0.1.0.4.2,0.4958677441624687,0.3891792703512768,12,0.06666666666666667,0.1875,0.0,0.6428571428571429,0.9230769230769231,0.9090909090909091,1.0,0.9090909090909091
1.0.1.0.4.3,0.47337278773399266,0.4258610169903564,14,0.0,0.0,0.25,0.0,0.6153846153846154,0.36363636363636365,0.5,0.7272727272727273
1.0.1.0.4.4,0.5555555492566755,0.4385156839792247,13,0.0,0.0,0.08333333333333333,0.2857142857142857,0.0,0.36363636363636365,0.5,0.2727272727272727
1.0.1.0.4.5,0.720000025585905,0.9342480489945582,11,0.0,0.0,0.08333333333333333,0.35714285714285715,0.46153846153846156,0.0,0.5833333333333334,0.5454545454545454
1.0.1.0.4.6,0.44628098215806894,0.0002044088009655904,12,0.0,0.0,0.0,0.2857142857142857,0.46153846153846156,0.18181818181818182,0.0,0.5454545454545454
1.0.1.0.4.7,0.6000000000485441,0.46707504932913974,11,0.0,0.0,0.08333333333333333,0.14285714285714285,0.46153846153846156,0.36363636363636365,0.3333333333333333,0.0
