models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.04634614838265849,0.7746251527432929,0.05157477683018933,9,0.6359982721691566,16.861080169677734,0.0,0.1111111111111111,0.0,0.0,0.0,0
NetKeys,0.05056623922991098,0.7569038424178234,0.036049679230110085,9,0.7198926285030746,22.459540367126465,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,1
Prim,0.053803682071870085,0.7681824512511413,0.016448820496778246,9,0.6491507224912223,17.7193660736084,1.0,0.6666666666666666,0.0,0.3333333333333333,0.05,3
Kruskal,0.04986676700024043,0.7713631444469007,0.03337330700983475,9,0.6837371267811335,21.00289750099182,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.0,0.0,2
GPrim,0.0002618936917026834,0.6421554685016465,0.11740442467349069,20,0.7935413500774837,25.47981834411621,1.0,0.8888888888888888,0.4444444444444444,0.6666666666666666,0.0,4
