models,delta,spacing,nds,c_1.0.1.0.0.1,c_1.0.1.0.1.1,c_1.0.1.0.2.1,c_1.0.1.0.3.1,c_1.0.1.0.4.1,c_1.0.1.0.5.1,score
1.0.1.0.0.1,0.37499979670934247,0.440797753344347,9,0.0,0.2,0.2857142857142857,1.0,0.0,0.0,1
1.0.1.0.1.1,2.2347167255576394e-07,0.00024184648073861226,5,0.7777777777777778,0.0,0.42857142857142855,1.0,0.0,0.3333333333333333,3
1.0.1.0.2.1,0.44444462409069807,0.4883081642953763,7,0.6666666666666666,0.2,0.0,1.0,0.2,0.5,3
1.0.1.0.3.1,0.2448977400604568,0.3534659657946831,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0.1.0.4.1,0.3749998729517764,0.4469487910405962,5,0.8888888888888888,1.0,0.5714285714285714,1.0,0.0,0.6666666666666666,5
1.0.1.0.5.1,0.8000000356345947,1.211088258450254,6,0.6666666666666666,0.8,0.42857142857142855,1.0,0.4,0.0,3
