models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.763216921904937,0.8421052825695166,0.8944417874568114,5,0.023046820339189672,0.0,0.0,0.0,0.0,0.0,0
B,0.7399324564964621,0.669172965805563,0.3534776296575859,8,0.04115721203592661,1.0,0.0,0.625,0.0,0.0,2
C,0.554526868641277,0.6766917088013326,0.00045353403594080243,8,0.045273653694372626,1.0,0.0,0.0,0.0,0.0,1
D,0.8529361267957132,0.6691729031444664,0.0006154951886796001,8,0.050728380731347986,1.0,0.75,1.0,0.0,0.0,3
E,0.1870829138735775,0.1578995407017223,0.0009820626587522527,17,0.1154836243617132,1.0,1.0,1.0,1.0,0.0,4
