models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,c_1.6.1.0.4.7_0.6,score
1.6.1.0.4.0_0.05,0.7948718129690425,0.00012243967403299357,9,0.042428339302552215,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.1_0.1,0.8205128342144897,0.0001480892733517025,8,0.036641037185265866,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,7
1.6.1.0.4.2_0.15,0.7948718129690425,0.00012243967403299357,9,0.042428339302552215,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.3_0.2,0.7948718129690425,0.00012243967403299357,9,0.042428339302552215,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.4_0.3,0.7948718129690425,0.00012243967403299357,9,0.042428339302552215,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.5_0.4,0.7948718129690425,0.00012243967403299357,9,0.042428339302552215,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.6_0.5,0.7948718129690425,0.00012243967403299357,9,0.042428339302552215,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.7_0.6,0.7948718129690425,0.00012243967403299357,9,0.042428339302552215,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0
