models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8962533365133647,0.01379451117056629,3.8,0.7406034586213268,365.8286792755127,0.0,0.36,0.35,0.24333333333333335,0.31666666666666665,0.0,1.6
Prufer,0.9599386202181384,0.01406457513745937,3.7,0.6080186088324899,110.08387441635132,0.12333333333333334,0.0,0.2,0.1,0.08333333333333333,0.0,1.0
NetKeys,0.9746780937939226,inf,1.9,0.6209847559145079,154.9066890001297,0.11000000000000001,0.4666666666666666,0.0,0.15666666666666665,0.0,0.0,1.4
Prim,0.9687442852640323,inf,3.0,0.6709450118022161,106.92030797004699,0.2611904761904762,0.5,0.4,0.0,0.15833333333333333,0.0,1.7
Kruskal,0.9789407194356274,inf,2.0,0.7187952028319654,119.81589236259461,0.42833333333333334,0.525,0.65,0.5433333333333333,0.0,0.0,2.5
GPrim,0.9595299980927248,0.09633678802402802,6.0,0.8986999522516589,227.81927664279937,1.0,1.0,1.0,1.0,1.0,0.0,5.0
