models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.736842134106215,0.00032755388636072143,6,0.025439315520434824,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5789474593338924,0.00014226657708870183,9,0.034288007931323576,1.0,0.0,0.25,0.09090909090909091,0.0,0.0,1
C,0.6315790289179457,0.0002336161775403,8,0.03213542979214924,1.0,0.5555555555555556,0.0,0.36363636363636365,0.05,0.05555555555555555,2
D,0.4736843675986127,0.00022810805171827032,11,0.04735396126090237,1.0,0.7777777777777778,0.5,0.0,0.0,0.0,3
E,1.5808768923147517e-05,0.0008833752719059356,20,0.12636040219122402,1.0,1.0,0.75,0.9090909090909091,0.0,0.3333333333333333,4
F,0.1052683107368112,0.0009546402690432693,18,0.11912308487065038,1.0,1.0,0.75,1.0,0.4,0.0,5
