models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9188613981767733,0.004684805968730446,6,0.07276890292294164,23.810817003250122,0.0,0.0,0.0,0.0,0.0,0
B,0.9050167157189543,0.002380338143174944,7,0.08859864927726305,23.953888654708862,1.0,0.0,0.25,0.16666666666666666,0.0,1
C,0.8923907925483494,0.010767179911161003,8,0.11529823979507019,29.852038860321045,1.0,0.2857142857142857,0.0,0.3333333333333333,0.0,2
D,0.9273705482020215,0.00703705954933096,6,0.07792767964159841,34.51093316078186,1.0,0.42857142857142855,0.375,0.0,0.0,3
E,0.6993850581736953,0.01507483284957999,23,0.34409619879791825,40.955453872680664,1.0,1.0,1.0,1.0,0.0,4
