models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.7906596624778147,0.09926059954105748,10.2,0.05371053950614546,0.0,0.39073038073038074,0.40499999999999997,0.399018759018759,0.3357964257964258,0.44858363042186583,2.4
1.6.4.0.1.1_0.6,0.7997151113903174,0.07249131150690545,9.7,0.04640808163761863,0.49516594516594503,0.0,0.4105555555555555,0.43220779220779226,0.36276612276612274,0.4873031788472965,3.1
1.6.4.0.2.1_0.7,0.7888176779073799,0.13086378028474344,10.1,0.05194851315524431,0.4158297258297258,0.33871406371406365,0.0,0.37972943722943725,0.3348776223776224,0.41890374331550806,2.1
1.6.4.0.3.1_0.8,0.778262435009891,0.11114277199686955,10.5,0.05169797358356541,0.4353102453102453,0.34289044289044285,0.3988888888888889,0.0,0.3348465423465424,0.49746583481877604,2.4
1.6.4.0.4.1_0.9,0.7830138519352561,0.08955540963378952,10.4,0.047914965181835925,0.42427128427128424,0.46300699300699294,0.4133333333333334,0.3973520923520923,0.0,0.4990775401069518,2.8
1.6.4.0.5.1_1.0,0.76371065380779,0.36886968996472586,11.2,0.05824193715667593,0.3683549783549783,0.30941530691530683,0.3527777777777778,0.36111471861471856,0.28293706293706294,0.0,1.9
