models,delta,spacing,nds,c_0.2.6.0.1.0,c_0.2.6.0.1.1,c_0.2.6.0.1.2,c_0.2.6.0.1.3,c_0.2.6.0.1.4,c_0.2.6.0.1.5,score
0.2.6.0.1.0,1.0000000047274755,1.1548128685413193,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.75,3
0.2.6.0.1.1,0.639999971226025,0.00030654934868859014,6,0.0,0.0,0.5,0.0,0.3333333333333333,0.5,0
0.2.6.0.1.2,0.0,0.0,2,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,3
0.2.6.0.1.3,1.0000000047274755,1.1548128685413193,3,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.75,3
0.2.6.0.1.4,1.4999997908506402,1.7319344236548613,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,2
0.2.6.0.1.5,0.6666665753520529,0.9570592958301986,4,0.0,0.5,0.0,0.0,0.0,0.0,0
