models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03576252518243614,0.8524768165199739,0.037151791500970595,7,0.6295211134242764,28.40198564529419,0.0,0.125,0.0,0.0,0.3,0.0,1
NetKeys,0.04186107486939112,0.7961128720800997,0.010580097544122254,8,0.7237415579308726,34.533544301986694,0.7142857142857143,0.0,0.2857142857142857,0.5,0.5,0.1,4
Prim,0.03947728712660976,0.8372871447064443,0.018780081637408762,7,0.6317654845533835,19.98952579498291,1.0,0.25,0.0,0.3333333333333333,0.5,0.05,2
Kruskal,0.04446041210074715,0.862884314717433,0.019594261005885735,6,0.678320523125585,30.011417388916016,0.7142857142857143,0.375,0.42857142857142855,0.0,0.5,0.1,3
HMOEA,0.04363034374170615,0.7437785384994788,0.020794781051928047,10,0.8492123765941251,35.27938675880432,0.14285714285714285,0.125,0.0,0.16666666666666666,0.0,0.0,0
GPrim,0.0003074954999507341,0.5373596326389818,0.04961295898205224,20,0.8834082378584659,25.040656566619873,1.0,0.5,0.5714285714285714,0.6666666666666666,0.9,0.0,5
