models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0,c_1.6.1.0.4.1,c_1.6.1.0.4.2,c_1.6.1.0.4.3,c_1.6.1.0.4.4,c_1.6.1.0.4.5,c_1.6.1.0.4.6,c_1.6.1.0.4.7,score
1.6.1.0.4.0,0.6883629439261086,0.00010876690044871096,14,0.06590148526943013,0.0,0.7,0.8333333333333334,1.0,1.0,0.8888888888888888,1.0,0.8571428571428571,7
1.6.1.0.4.1,0.7948718097872384,0.4216856185772084,10,0.051376597936932875,0.21428571428571427,0.0,0.5,0.6363636363636364,0.7142857142857143,0.4444444444444444,0.9,0.7142857142857143,6
1.6.1.0.4.2,0.7389277560410361,0.00010896405840000999,12,0.05542612227661338,0.14285714285714285,0.4,0.0,0.45454545454545453,1.0,0.5555555555555556,1.0,1.0,5
1.6.1.0.4.3,0.7846153841588089,0.6029865625891117,11,0.0629781339588544,0.0,0.3,0.4166666666666667,0.0,0.7857142857142857,0.7777777777777778,0.9,0.5714285714285714,4
1.6.1.0.4.4,0.7376725990999136,0.80177110042573,14,0.07231228159636996,0.0,0.1,0.0,0.09090909090909091,0.0,0.1111111111111111,0.5,0.0,1
1.6.1.0.4.5,0.8076923186810522,1.5365755596592876,9,0.06981528830279074,0.0,0.2,0.08333333333333333,0.09090909090909091,0.7142857142857143,0.0,0.9,0.42857142857142855,3
1.6.1.0.4.6,0.7977208065236708,0.3161972097075433,10,0.04958571407970409,0.0,0.1,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0
1.6.1.0.4.7,0.8119658219955033,0.5345525104332655,7,0.041393157839161275,0.0,0.0,0.0,0.18181818181818182,0.5714285714285714,0.2222222222222222,0.6,0.0,2
