models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9261413985805083,0.018968899268159423,10,0.10159248482079114,137.7537648677826,0.0,0.0,0.0,0.0,0.0,0
B,0.9931320737429027,0.0369237307555967,6,0.07649153255714208,144.85244297981262,0.9,0.0,0.375,0.0,0.0,2
C,0.9586861048057145,0.014330825025061075,8,0.1039060439172711,113.55559134483337,1.0,0.16666666666666666,0.0,0.14285714285714285,0.0,2
D,0.9444497210265063,0.0017901729143754502,7,0.06524432855691414,119.63954186439514,0.3,0.8333333333333334,0.125,0.0,0.0,2
E,1.0914710063741142,0.10012294950064057,27,0.5808678619310054,184.33053636550903,1.0,1.0,1.0,1.0,0.0,4
