models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.044342706550403364,0.8234382900907907,0.001475275558039341,7,0.6760471568445917,28.045087337493896,0.0,0.2857142857142857,0.0,0.16666666666666666,0.5,0.0,1
NetKeys,0.039050918128805,0.8304459600064289,0.02231143508476845,7,0.6771056894480105,33.87703895568848,0.42857142857142855,0.0,0.18181818181818182,0.16666666666666666,0.5833333333333334,0.0,2
Prim,0.032758453106016244,0.7027887286397934,0.0004403039016138396,11,0.630949244817906,19.707855224609375,0.7142857142857143,0.5714285714285714,0.0,0.4166666666666667,0.5833333333333334,0.0,4
Kruskal,0.025863440258322528,0.6812753729533164,0.0061580524564230415,12,0.7228852620097533,31.175894021987915,0.7142857142857143,0.42857142857142855,0.09090909090909091,0.0,0.5,0.0,3
HMOEA,0.03164515637621481,0.6890654896013517,0.01920601314712939,12,0.848194894158882,36.58966040611267,0.2857142857142857,0.14285714285714285,0.0,0.25,0.0,0.05,0
GPrim,0.00041358505924320036,0.5351369295550408,0.04840490329662106,20,0.8833693680260736,24.0310480594635,1.0,1.0,0.45454545454545453,0.6666666666666666,0.9166666666666666,0.0,5
