models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9720978183779959,0.011651203515271968,3,0.021706306354924938,119.8702883720398,0.0,0.0,0.0,0.0,0.0,0
B,1.0,inf,1,0.0,160.4465298652649,0.3333333333333333,0.0,0.0,0.0,0.0,1
C,1.0,inf,1,0.0,111.68919539451599,0.6666666666666666,1.0,0.0,0.0,0.0,2
D,1.0,inf,1,0.0,154.69799995422363,1.0,1.0,1.0,0.0,0.0,3
E,0.9065945962130699,0.1833015913288731,6,0.4247674162142544,238.7346110343933,1.0,1.0,1.0,1.0,0.0,4
