models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7684210481979326,0.0002929196114285276,6,0.015703881011551513,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5263158310364395,0.00013864143839265833,10,0.02378845009722174,1.0,0.0,0.1875,0.09090909090909091,0.05,0.0,1
C,0.21052637560113235,0.00011694040740855703,16,0.0336637465156663,1.0,0.6,0.0,0.09090909090909091,0.1,0.0,2
D,0.4736842499613235,6.126598393141194e-06,11,0.020314076986716702,1.0,0.7,0.375,0.0,0.1,0.1,3
E,6.542462404555214e-06,0.0004525300718657673,20,0.06250874760712358,1.0,0.8,0.4375,0.18181818181818182,0.0,0.25,5
F,6.408077551247856e-06,0.0004584447965723362,20,0.06290329398492824,1.0,0.9,0.5625,0.36363636363636365,0.2,0.0,4
