models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,c_1.6.4.0.4.7_0.6,score
1.6.4.0.4.0_0.05,0.9085469852269492,0.09519388758327914,4.4,0.060037524358989645,0.0,0.365,0.35,0.21999999999999997,0.12333333333333334,0.08333333333333333,0.21000000000000002,0.19,2.0
1.6.4.0.4.1_0.1,0.9213675313041817,0.08981046690411482,4.5,0.061175392128538245,0.5683333333333334,0.0,0.28500000000000003,0.23666666666666666,0.37,0.19166666666666665,0.3166666666666667,0.24500000000000002,1.9
1.6.4.0.4.2_0.15,0.9348717897820537,0.2657184715917086,3.7,0.04914458713448796,0.5107142857142858,0.475,0.0,0.31666666666666665,0.3433333333333333,0.29166666666666663,0.3061904761904762,0.25,3.1
1.6.4.0.4.3_0.2,0.9234187735757899,0.32550042581059424,3.6,0.05763582005638065,0.5983333333333333,0.625,0.5,0.0,0.4383333333333333,0.29500000000000004,0.3742857142857142,0.4083333333333333,3.7
1.6.4.0.4.4_0.3,0.9073503952894155,0.23917085669038557,4.8,0.07289002134357259,0.6733333333333332,0.55,0.465,0.48,0.0,0.2733333333333333,0.3416666666666667,0.38333333333333336,3.8
1.6.4.0.4.5_0.4,0.9363247904335121,0.4473249533575533,3.8,0.05857170613797417,0.755,0.6683333333333332,0.5233333333333333,0.5066666666666666,0.4683333333333334,0.0,0.5133333333333333,0.4700000000000001,5.2
1.6.4.0.4.6_0.5,0.8987179746416711,0.1345780877785625,5.0,0.06666302259723692,0.6933333333333334,0.6133333333333334,0.6166666666666666,0.4833333333333333,0.5533333333333333,0.33333333333333337,0.0,0.43166666666666664,4.1
1.6.4.0.4.7_0.6,0.9239316066217416,0.38625835769713657,4.3,0.06781050922659443,0.5666666666666667,0.6133333333333333,0.5616666666666668,0.31166666666666665,0.36833333333333335,0.24166666666666664,0.355,0.0,3.9
