models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.8555548693484865,0.02303963374320321,10.9,0.7246180256755329,28.611596512794495,0.0,0.12035103785103785,0.0682983682983683,0.006666666666666668,0.0,0.0
NetKeys,0.8614827918718732,0.019526662570006893,10.6,0.7502254979201559,40.18353238105774,0.7342618492618492,0.0,0.28006160506160505,0.17864468864468863,0.0,1.3
Prim,0.8435720743966689,0.013543330071817511,11.9,0.7478273093015717,28.754918813705444,0.8768531468531469,0.5764074814074813,0.0,0.23844488844488848,0.0,2.0
Kruskal,0.8081108584385739,0.02377914219446603,14.2,0.8265500000635309,35.30702157020569,0.9207925407925408,0.6022022422022422,0.44072594072594073,0.0,0.005714285714285713,2.6
GPrim,0.7940485362252971,0.08852397545617458,34.9,0.8738260035809489,43.61996941566467,1.0,1.0,1.0,0.9833333333333332,0.0,4.0
