models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,c_1.6.1.0.4.7_0.6,score
1.6.1.0.4.0_0.05,0.9205128549679472,0.0004087463347544248,4.1,0.0470375052909486,0.0,0.32976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1.6.1.0.4.1_0.1,0.9192307551263414,0.22355055504772098,4.5,0.06132176437549047,0.36690476190476184,0.0,0.36690476190476184,0.36690476190476184,0.36690476190476184,0.36690476190476184,0.36690476190476184,0.36690476190476184,3.5
1.6.1.0.4.2_0.15,0.9205128549679472,0.0004087463347544248,4.1,0.0470375052909486,0.0,0.32976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1.6.1.0.4.3_0.2,0.9205128549679472,0.0004087463347544248,4.1,0.0470375052909486,0.0,0.32976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1.6.1.0.4.4_0.3,0.9205128549679472,0.0004087463347544248,4.1,0.0470375052909486,0.0,0.32976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1.6.1.0.4.5_0.4,0.9205128549679472,0.0004087463347544248,4.1,0.0470375052909486,0.0,0.32976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1.6.1.0.4.6_0.5,0.9205128549679472,0.0004087463347544248,4.1,0.0470375052909486,0.0,0.32976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1.6.1.0.4.7_0.6,0.9205128549679472,0.0004087463347544248,4.1,0.0470375052909486,0.0,0.32976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.4
