models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7684210602756399,9.872182170213043e-05,6,0.013775907714694155,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.368421116180774,0.00016894624685167927,13,0.02939208750070567,1.0,0.0,0.3076923076923077,0.15384615384615385,0.05,0.05,2
C,0.36842109124157624,3.4942542346828614e-06,13,0.02397535762194946,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,1
D,0.41228074437789475,0.0001477370759458014,13,0.03130655809203374,1.0,0.6153846153846154,0.38461538461538464,0.0,0.05,0.15,3
E,6.195106314639076e-06,0.0004586316030475962,20,0.06291858383938681,1.0,0.6153846153846154,0.46153846153846156,0.46153846153846156,0.0,0.25,5
F,6.51733646861624e-06,0.00045657130273545776,20,0.0628460596878166,1.0,0.6153846153846154,0.38461538461538464,0.3076923076923077,0.2,0.0,4
