models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.35897447743560273,0.00017396729800737103,26,0.13180450821208028,0.0,0.35,0.38461538461538464,0.37037037037037035,3
"1.6.9.0.4.1_(0.8, 0.2)",0.5128205503684838,4.44450168369574e-05,20,0.08018897517375095,0.038461538461538464,0.0,0.19230769230769232,0.25925925925925924,0
"1.6.9.0.4.2_(0.8, 0.1)",0.38256416988001696,0.0003458074194557282,26,0.16489185042844812,0.23076923076923078,0.35,0.0,0.2962962962962963,2
"1.6.9.0.4.3_(0.7, 0.2)",0.3333361030235881,0.0007948747541974838,27,0.2301572217780578,0.3076923076923077,0.3,0.2692307692307692,0.0,1
