models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9448569413862982,0.008608546527557557,8.0,0.7443655901805062,125.80554530620574,0.0,0.04,0.0125,0.014285714285714285,0.24285714285714283,0.0,0.4
NetKeys,0.9850999797973534,0.02016290086990552,5.7,0.81028742122336,134.43013746738433,0.8639682539682539,0.0,0.505,0.4428571428571429,0.5844047619047619,0.0,3.2
Prim,0.9668794281598923,0.012408001595369799,6.5,0.7618966184680048,106.33794314861298,0.9412698412698415,0.13,0.0,0.08809523809523809,0.4523809523809524,0.0,2.4
Kruskal,0.9698917910114394,0.015616637548380588,6.0,0.8247437321476372,115.9059960603714,0.8471031746031746,0.3266666666666667,0.5669444444444445,0.0,0.5640476190476191,0.0,3.0
HMOEA,0.8508294788812044,0.015588142051247172,7.0,0.8962349592126782,332.6222358942032,0.3362301587301587,0.06,0.02222222222222222,0.19547619047619047,0.0,0.0,0.7
GPrim,0.9664961958236701,0.04743065959030094,24.3,0.9592450045387654,178.15996417999267,1.0,1.0,1.0,1.0,1.0,0.0,5.0
