models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03632434104761515,0.7680281330276801,0.009455852076818247,9,0.7210615512729874,18.540055513381958,0.0,0.2222222222222222,0.1,0.14285714285714285,0.4444444444444444,0.0,1
NetKeys,0.04013395863224889,0.7684513198044463,0.009058404723191988,9,0.7663933819398574,26.932111740112305,0.6666666666666666,0.0,0.2,0.0,0.5555555555555556,0.0,2
Prim,0.034702747262756295,0.7453172034243957,0.013669783191335815,10,0.7693946034735699,17.183370351791382,0.7777777777777778,0.7777777777777778,0.0,0.42857142857142855,0.6666666666666666,0.0,3
Kruskal,0.047618914959135006,0.8245207672303967,0.007782255097218138,7,0.723224835252743,22.109800100326538,0.7777777777777778,0.6666666666666666,0.5,0.0,0.5555555555555556,0.0,4
HMOEA,0.04391437778655723,0.7793493603323889,0.022194935664667226,9,0.8414805746771185,38.16693162918091,0.2222222222222222,0.2222222222222222,0.1,0.14285714285714285,0.0,0.05,0
GPrim,0.0002342041536548494,0.5350799234839824,0.04939556166336888,20,0.8844164993448339,24.078075647354126,1.0,1.0,1.0,0.8571428571428571,0.8888888888888888,0.0,5
