models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.02621943637460521,0.7629689097837966,0.025593426514327985,10,0.7212157108922068,26.52929663658142,0.0,0.625,0.1111111111111111,0.1111111111111111,0.4,0.0,2
NetKeys,0.035027338534439956,0.8116466413017236,0.020431078204501563,8,0.7671733271648496,33.69899606704712,0.1,0.0,0.3333333333333333,0.0,0.4,0.0,1
Prim,0.036184532524069585,0.7678930130646353,0.014649658365743569,9,0.7218723802865937,19.90361976623535,0.6,0.5,0.0,0.1111111111111111,0.4,0.0,3
Kruskal,0.03250619268736063,0.7784211460782399,0.017478967844478107,9,0.7242598110691799,30.674054861068726,0.6,0.875,0.7777777777777778,0.0,0.6,0.0,4
HMOEA,0.0318238911287803,0.7687312939479173,0.039390680913175935,10,0.8494337249404292,39.82604503631592,0.2,0.375,0.2222222222222222,0.1111111111111111,0.0,0.0,0
GPrim,6.2844876462068e-05,0.5379684923310963,0.049425517399033427,20,0.8844041543263959,26.875046491622925,0.9,1.0,0.7777777777777778,0.5555555555555556,1.0,0.0,5
