models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03772834441496117,0.7967809445750724,0.01379605742667645,8.2,0.703109890898546,27.859817361831666,0.0,0.24361111111111114,0.0969949494949495,0.05972222222222222,0.5011111111111111,0.0,1.3
NetKeys,0.03924246290325542,0.7884123062430227,0.022897728826167314,8.7,0.7698034915999493,34.477454328536986,0.5907936507936506,0.0,0.13009129759129762,0.13841991341991342,0.5530303030303031,0.005,1.7
Prim,0.03195771002922977,0.7557381396493923,0.011293158959070931,9.7,0.7145194017120468,19.82526390552521,0.7793650793650793,0.5919444444444444,0.0,0.3441919191919192,0.596969696969697,0.02,3.4
Kruskal,0.03680634253105292,0.7831458546292376,0.009010031287898488,8.6,0.6960623116970983,30.467057013511656,0.7893650793650793,0.5052777777777778,0.3415928515928516,0.0,0.5987878787878788,0.01,3.3
HMOEA,0.03419028685829643,0.7513406925111684,0.030220476732165102,10.3,0.847250017517904,39.64811518192291,0.18702380952380954,0.24555555555555558,0.0594949494949495,0.04282106782106782,0.0,0.015000000000000003,0.1
GPrim,0.00017495868622234207,0.5368071041289878,0.049127942061845446,20.0,0.8841390568867521,26.23597445487976,0.9788888888888889,0.8955555555555555,0.6896289821289822,0.6151515151515151,0.9421717171717173,0.0,5.0
