models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9643869669921953,0.005200533074306243,7,0.06936281338056971,59.525874376297,0.0,0.0,0.0,0.0,0.0,0
B,0.9717004169373203,0.030391349504021017,8,0.08875446976028052,117.30135941505432,0.7142857142857143,0.0,0.2,0.0,0.0,1
C,0.9908607955473437,0.03142411148819393,5,0.047319079744186254,68.29015803337097,0.8571428571428571,0.25,0.0,0.5,0.0,3
D,0.9747296786201142,0.004556791884084229,6,0.05417209201474066,100.51661443710327,1.0,1.0,0.2,0.0,0.0,2
E,0.7668028145178867,0.024083024921813065,63,0.5624336988583468,101.06797528266907,1.0,1.0,1.0,1.0,0.0,4
