models,delta,spacing,onvg,hypervolume,c_1.6.6.0.0.1_0.5,c_1.6.6.0.1.1_0.6,c_1.6.6.0.2.1_0.7,c_1.6.6.0.3.1_0.8,c_1.6.6.0.4.1_0.9,c_1.6.6.0.5.1_1.0,score
1.6.6.0.0.1_0.5,0.9102564125140445,0.4472565125157615,5,0.02264550267347567,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.1.1_0.6,0.9102564125140445,0.4472565125157615,5,0.02264550267347567,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.2.1_0.7,0.9102564125140445,0.4472565125157615,5,0.02264550267347567,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.3.1_0.8,0.9102564125140445,0.4472565125157615,5,0.02264550267347567,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.9,0.9102564125140445,0.4472565125157615,5,0.02264550267347567,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.5.1_1.0,0.9102564125140445,0.4472565125157615,5,0.02264550267347567,0.0,0.0,0.0,0.0,0.0,0.0,0
