models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7192982799544385,0.00013203053992069113,7,0.029679207851145313,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.6691730135255344,9.852770404209472e-05,8,0.03421225818896277,1.0,0.0,0.42857142857142855,0.7142857142857143,0.07142857142857142,0.11764705882352941,3
C,0.7192982708006082,0.0003585599087381473,7,0.038648687233716714,1.0,0.125,0.0,0.14285714285714285,0.0,0.0,1
D,0.6842106238824329,0.0001305256874681633,7,0.029476206521240833,1.0,0.0,0.7142857142857143,0.0,0.07142857142857142,0.0,2
E,0.3157935097208115,0.0010582916037563644,14,0.10417046447658948,1.0,0.875,1.0,0.8571428571428571,0.0,0.4117647058823529,5
F,0.15789949485398788,0.0009801417787532814,17,0.11544636987596847,1.0,0.75,1.0,1.0,0.2857142857142857,0.0,4
