models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.9230769614113417,0.0007846899536150984,4,0.05046002717037966,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.1_0.1,0.9487179631139169,0.00010171863843685136,3,0.029527843266217484,0.5,0.0,0.5,0.5,0.5,0.5,0.5,6
1.6.1.0.4.2_0.15,0.9230769614113417,0.0007846899536150984,4,0.05046002717037966,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.3_0.2,0.9230769614113417,0.0007846899536150984,4,0.05046002717037966,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.4_0.3,0.9230769614113417,0.0007846899536150984,4,0.05046002717037966,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.5_0.4,0.9230769614113417,0.0007846899536150984,4,0.05046002717037966,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.6_0.5,0.9230769614113417,0.0007846899536150984,4,0.05046002717037966,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
