models,delta,spacing,nds,c_0.2.2.0.0.0,c_0.2.2.0.0.1,c_0.2.2.0.0.2,c_0.2.2.0.0.3,c_0.2.2.0.0.4,c_0.2.2.0.0.5,score
0.2.2.0.0.0,0.833333350722766,1.112747981759613,7,0.0,0.0,0.2,0.5,0.6,0.5,3
0.2.2.0.0.1,2.5339020881531837e-09,1.4628027948071577e-05,3,0.14285714285714285,0.0,0.2,0.25,0.2,0.25,2
0.2.2.0.0.2,0.7499999861896002,0.8944630751279757,5,0.2857142857142857,0.3333333333333333,0.0,0.5,0.2,0.0,3
0.2.2.0.0.3,0.4897958963546814,0.7069999230640414,8,0.2857142857142857,0.3333333333333333,0.2,0.0,0.8,0.5,3
0.2.2.0.0.4,0.7499999570049998,0.44707995756022945,5,0.0,0.0,0.4,0.25,0.0,0.0,1
0.2.2.0.0.5,1.333333291325937,0.0002257534723832935,4,0.2857142857142857,0.3333333333333333,0.2,0.375,0.8,0.0,3
