models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9581623617101899,0.009098525198426952,5,0.5247923385759532,54.6282434463501,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.932296881398521,0.004076101011369487,12,0.6938644001427029,119.00347232818604,0.8,0.0,0.0,0.0,0.0,1
Prim,0.9827146530557855,0.0005225846200676331,4,0.6336113225829668,67.28335070610046,1.0,0.5,0.0,0.8,0.0,3
Kruskal,0.9766093008211005,0.004290208298125881,5,0.6334256466642167,85.05698370933533,1.0,0.5,0.0,0.0,0.0,2
GPrim,0.8120549924503183,0.00505098141082876,38,0.8487855804002616,124.38377785682678,1.0,1.0,1.0,1.0,0.0,4
