models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,c_1.6.2.0.4.7_0.6,score
1.6.2.0.4.0_0.05,0.8094017259375109,0.00015320897749123918,8.5,0.04289712311059645,0.0,0.28462232212232214,0.22952380952380952,0.37896825396825395,0.20314685314685316,0.14901515151515154,0.19668803418803418,0.15505050505050505,1.5
1.6.2.0.4.1_0.1,0.7844119071161196,0.03549854154900987,9.7,0.05256655169773329,0.5650793650793651,0.0,0.4299603174603175,0.5043037518037518,0.3620066045066045,0.28290404040404044,0.32566544566544564,0.30835858585858583,3.5
1.6.2.0.4.2_0.15,0.7946192846029552,0.03349913077952252,9.3,0.051424676929404764,0.5907936507936509,0.36165556665556664,0.0,0.44045815295815294,0.33140442890442895,0.3027525252525253,0.3008424908424909,0.31674242424242427,3.0
1.6.2.0.4.3_0.2,0.8067806461108313,0.030316647604649295,8.8,0.047903428640570685,0.5209126984126985,0.33089327339327335,0.378531746031746,0.0,0.26186868686868686,0.298510101010101,0.33224358974358975,0.23626262626262626,2.5
1.6.2.0.4.4_0.3,0.7751729972313037,0.03179729581093837,10.2,0.056926902605164295,0.7044841269841269,0.43929265179265176,0.4842063492063492,0.5953354978354979,0.0,0.4077020202020202,0.3890506715506715,0.38739898989898985,4.0
1.6.2.0.4.5_0.4,0.7814102850217501,0.03356652964036088,9.6,0.05965297669457381,0.7240476190476189,0.6218681318681318,0.4905555555555556,0.5608477633477633,0.4856274281274281,0.0,0.42786935286935285,0.4673737373737373,4.3
1.6.2.0.4.6_0.5,0.7570513135561593,0.03350698737288779,10.7,0.061311115352315225,0.6573809523809524,0.5127558552558552,0.524047619047619,0.5031457431457431,0.4104662004662004,0.40219696969696966,0.0,0.31613636363636366,4.2
1.6.2.0.4.7_0.6,0.7831848011459417,0.04063006300762298,9.8,0.056425671096386965,0.7321031746031746,0.5647510822510821,0.5877777777777777,0.6268217893217893,0.4811732711732712,0.42886363636363634,0.514484126984127,0.0,4.5
