models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7578947872051504,9.602680755308977e-05,6,0.03676147982354362,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.7368421752224362,0.00015378166506517304,6,0.022464589885899937,1.0,0.0,0.36363636363636365,0.14285714285714285,0.0,0.0,2
C,0.5157896149600952,0.30147514158350963,11,0.047347517445526247,1.0,0.16666666666666666,0.0,0.14285714285714285,0.0,0.0,1
D,0.7192983125316751,0.37800933687353744,7,0.03282635024291886,1.0,0.5,0.6363636363636364,0.0,0.0,0.0,3
E,0.15789970739736778,0.0009817425692340933,17,0.11544606311302529,1.0,1.0,1.0,1.0,0.0,0.4117647058823529,4
F,0.2039511933596411,0.0009781347632834517,17,0.11920224978532479,1.0,1.0,1.0,1.0,0.47058823529411764,0.0,5
