models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9075245172377254,0.010548734548700818,11,0.7075595063513835,128.07549738883972,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9620469500519662,0.00849245121736773,4,0.7802893564245903,136.8731689453125,1.0,0.0,1.0,0.0,0.0,2
Prim,0.9639176526620824,0.011633111541999832,5,0.7339955438777156,103.68225431442261,1.0,0.0,0.0,0.0,0.0,1
Kruskal,0.9599045297015893,0.02656512421340147,7,0.821549894357275,117.48256802558899,0.9090909090909091,0.5,0.6,0.0,0.0,3
GPrim,1.0861154969963331,0.10974578413978532,22,0.9221986318309328,179.72445273399353,1.0,1.0,1.0,1.0,0.0,4
