models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9014565475013206,0.07209303767916721,4,0.13706650710496324,39.778968811035156,0.0,0.0,0.0,0.0,0.0,0
B,0.9737873117036795,0.0,2,0.023759386530287627,58.846505641937256,1.0,0.0,0.0,0.0,0.0,1
C,0.9676904420089074,0.046479823337350776,3,0.06043504168120922,45.531965255737305,1.0,0.5,0.0,0.0,0.0,2
D,0.8479937440751548,0.0,2,0.1239809306176558,54.49723505973816,1.0,0.5,0.6666666666666666,0.0,0.0,3
E,0.8608925951292978,0.20697033979874854,4,0.3747965820218663,78.82795405387878,1.0,1.0,1.0,1.0,0.0,4
