models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9370806382033379,0.029994400295654835,8,0.11144402971954852,135.63059163093567,0.0,0.0,0.14285714285714285,0.0,0.0,0
B,0.9592779089798076,0.0387999381185688,7,0.13908523927902014,141.92239212989807,0.625,0.0,0.5714285714285714,0.5,0.0,3
C,0.9509542517919944,0.011477266135406304,7,0.07891525826391203,114.23328113555908,0.75,0.0,0.0,0.0,0.0,1
D,0.9804826185508342,0.03490444761052074,6,0.08758092071701391,161.55857968330383,0.5,0.14285714285714285,0.7142857142857143,0.0,0.0,2
E,1.081185073471419,0.107427576401357,23,0.5624900738315783,184.28819632530212,1.0,1.0,1.0,1.0,0.0,4
