models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8989899035555694,1.3972675081247394,7,0.16930006454096683,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.9797979776106812,1.666687059198833,9,0.24588316504771005,1.0,0.0,0.3,0.2727272727272727,0.0,0.0,1
C,0.939393943265768,0.9718144563802399,10,0.20047644102714485,1.0,0.3333333333333333,0.0,0.4090909090909091,0.0,0.0,3
D,0.8239538078622926,0.5283697497232093,22,0.5376390416707243,1.0,0.4444444444444444,0.2,0.0,0.0,0.0,2
E,0.5001739384673527,0.33664886398906113,59,1.6018298467349978,1.0,1.0,1.0,1.0,0.0,0.390625,4
F,0.4454065130726373,0.001314632398265414,64,1.6209745941996876,1.0,1.0,1.0,1.0,0.4576271186440678,0.0,5
