models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,score
1.6.6.0.4.0_0.05,0.8821733786709973,0.5363927641035441,5.5,0.03426292944786278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.6.0.4.1_0.1,0.8821733786718149,0.536393291637535,5.5,0.03427627444938576,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.3
1.6.6.0.4.2_0.15,0.8821733786709973,0.5363927641035441,5.5,0.03426292944786278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6.6.0.4.3_0.2,0.8821733786946571,0.5364012569728048,5.5,0.034318390301929354,0.05333333333333333,0.03666666666666667,0.05333333333333333,0.0,0.0,0.03666666666666667,0.03666666666666667,1.1
1.6.6.0.4.4_0.3,0.8821733786870933,0.5364008737550643,5.5,0.03436551958890286,0.06583333333333333,0.04916666666666667,0.06583333333333333,0.0125,0.0,0.03666666666666667,0.03666666666666667,1.5
1.6.6.0.4.5_0.4,0.8821733790620779,0.536396544346244,5.5,0.03406476493588351,0.04583333333333333,0.04583333333333333,0.04583333333333333,0.029166666666666664,0.016666666666666666,0.0,0.03333333333333333,1.0
1.6.6.0.4.6_0.5,0.8806349175236864,0.4139950395995968,5.6,0.03432113376889393,0.07416666666666667,0.057499999999999996,0.07416666666666667,0.057499999999999996,0.045,0.06166666666666667,0.0,1.7
