models,igd,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.026388443831677995,0.7044327140315735,0.022324294577631274,12,0.8503054564289587,38.24521589279175,0.0,0.2,0.16666666666666666,0.0,0.0,0.1,0
Prufer,0.032380081457233104,0.7389041457005656,0.00766758580994274,10,0.7216807915999869,28.22369956970215,0.5833333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,1
NetKeys,0.04446023378510423,0.8667448189171474,0.00823483066566332,6,0.6773041216214752,33.622251749038696,0.5833333333333334,0.6,0.0,0.0,0.5555555555555556,0.0,3
Prim,0.039675469526492604,0.7947397879031364,0.006811437636184993,8,0.6785693660927863,18.986289739608765,0.6666666666666666,0.9,0.6666666666666666,0.0,0.8888888888888888,0.05,4
Kruskal,0.03556564833868632,0.7655881804097111,0.0067499562999289615,9,0.6782802070734417,31.23084259033203,0.6666666666666666,0.6,0.3333333333333333,0.125,0.0,0.0,2
GPrim,0.00033147839709279524,0.5368906611207602,0.049652528542802124,20,0.8833927093643392,26.561471462249756,0.8333333333333334,1.0,0.8333333333333334,0.25,1.0,0.0,5
