models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.049993902757384516,0.771484932482515,0.02543976680638125,8,0.6780078468714579,17.700746536254883,0.0,0.2,0.06666666666666667,0.0,0.0,0
NetKeys,0.04697325711588367,0.734220583958071,0.023862437272689527,10,0.6856989544120282,21.600942373275757,0.75,0.0,0.26666666666666666,0.3076923076923077,0.0,1
Prim,0.03749593262151583,0.6259222106346927,0.03525291047246505,15,0.6810821520576392,19.94240689277649,0.75,0.3,0.0,0.23076923076923078,0.0,2
Kruskal,0.04733690003115469,0.6580944770210309,0.0004372931661178828,13,0.6910029552237453,22.4074923992157,1.0,0.4,0.3333333333333333,0.0,0.0,3
GPrim,0.00011443093986514955,0.6420745113207056,0.11762373183751773,20,0.7934993160426372,25.243680715560913,1.0,0.6,0.4666666666666667,0.6153846153846154,0.0,4
