models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.7697402262591694,0.8947368448305131,1.5000578104009552,4,0.012374895494569028,0.0,0.0,0.0,0.0,0.0,0
B,0.7382411599788031,0.5789474033269825,0.00012636685661437713,9,0.01925306233746934,1.0,0.0,0.2727272727272727,0.5555555555555556,0.1,2
C,0.4924428985336757,0.5157894974221315,0.00022141065649413033,11,0.029154903030201233,1.0,0.4444444444444444,0.0,0.3333333333333333,0.05,2
D,0.851469323242703,0.5789474047208333,0.00014130180752817422,9,0.021897859394302825,1.0,0.3333333333333333,0.36363636363636365,0.0,0.0,2
E,8.109571732303864e-05,5.959561650507764e-06,0.00045815141667805085,20,0.06293304739174192,1.0,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.0,4
