models,delta,spacing,onvg,hypervolume,c_1.6.2.0.0.1_0.5,c_1.6.2.0.1.1_0.6,c_1.6.2.0.2.1_0.7,c_1.6.2.0.3.1_0.8,c_1.6.2.0.4.1_0.9,c_1.6.2.0.5.1_1.0,score
1.6.2.0.0.1_0.5,0.8871795072511426,0.4081871912002298,6,0.07262231310707948,0.0,0.8333333333333334,0.0,0.25,0.5,0.0,2
1.6.2.0.1.1_0.6,0.8820513010755975,0.40826281223151334,6,0.08150032906019841,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.2.0.2.1_0.7,0.8461539116861322,0.00042799291084808926,7,0.07662138173870903,1.0,0.8333333333333334,0.0,1.0,1.0,0.5,5
1.6.2.0.3.1_0.8,0.923076946331796,6.230138346381882e-05,4,0.02301013769173709,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.25,2
1.6.2.0.4.1_0.9,0.9230769456605009,8.532012318999143e-07,4,0.03751813652380687,0.16666666666666666,0.5,0.0,0.5,0.0,0.0,1
1.6.2.0.5.1_1.0,0.9230769437438623,6.959468777911246e-05,4,0.026833217714084104,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5,0.75,0.0,4
