models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9944762370410174,0.12835198328983424,4,0.13876461501698004,36.44125151634216,0.0,0.0,0.0,0.5,0.0,0
B,1.0,inf,1,0.0,54.99777340888977,0.75,0.0,0.0,0.0,0.0,1
C,0.8379788859129,0.0,2,0.11826041329324882,42.43943548202515,1.0,1.0,0.0,1.0,0.0,3
D,0.8342044976268977,0.0,2,0.11639072107635873,64.69480609893799,0.75,0.0,0.0,0.0,0.0,1
E,0.8565989919149745,0.20313134588067994,4,0.3740864952283099,77.15138936042786,1.0,1.0,1.0,1.0,0.0,4
