models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8225222222542724,0.01937205261376248,10,0.890556859274341,346.27935004234314,0.0,0.375,0.0,0.0,0.0,0.0,0
Prufer,0.9643563201083266,0.0017531580786389633,8,0.7237355382274521,125.23242235183716,0.5,0.0,0.0,0.0,0.0,0.0,1
NetKeys,0.9857410238785005,0.026390322091184432,5,0.7958281430542777,134.52373623847961,0.7,1.0,0.0,0.8333333333333334,0.5,0.0,4
Prim,0.9649870918522633,0.01552300685065001,6,0.7661001589765866,106.40414643287659,0.7,1.0,0.0,0.0,0.0,0.0,2
Kruskal,0.944840855265433,0.004694195110820137,10,0.8250354581371298,115.47429656982422,0.8,1.0,0.0,1.0,0.0,0.0,3
GPrim,0.9479654136048515,0.04262025413618134,28,0.9609670785390513,178.67248010635376,1.0,1.0,1.0,1.0,1.0,0.0,5
