models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8632478683203675,0.3779403478463935,7,0.034303896306949536,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.6630036911471439,0.00010364422052746359,15,0.06855728340332155,1.0,0.0,0.38461538461538464,0.3076923076923077,0.0,0.0,1
C,0.713675235442669,8.138645797357212e-05,13,0.05925405270932621,1.0,0.5333333333333333,0.0,0.15384615384615385,0.0,0.0,2
D,0.7350427548708264,0.00011152794543372505,13,0.07717952169646775,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0,0.0,3
E,0.12820758182898892,0.0006969287527232991,35,0.25892644184734687,1.0,1.0,1.0,1.0,0.0,0.2857142857142857,5
F,0.1282073182002736,0.0006976287612314667,35,0.2589642776643061,1.0,1.0,1.0,1.0,0.2571428571428571,0.0,4
