models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8364131993201257,0.018899354793319282,10.6,0.7028588671706117,39.26464674472809,0.0,0.4572222222222222,0.0,0.0,0.0,0.0,0.7
Prufer,0.9329789283300407,0.01821612918118802,5.5,0.5000681636888926,22.094298553466796,0.1707215007215007,0.0,0.0,0.0,0.0,0.0,0.3
NetKeys,0.9035425272505704,0.00879706405495009,7.8,0.6105453388813269,23.734411334991456,0.6311183261183262,1.0,0.0,0.23857142857142857,0.12426767676767674,0.02452380952380952,2.4
Prim,0.8952540597608701,0.00517547733584512,8.5,0.6027855564710277,27.24915862083435,0.6084992784992785,1.0,0.5228174603174603,0.0,0.25517676767676767,0.0500501253132832,3.0
Kruskal,0.8827876925313403,0.00903304464481898,9.6,0.6380661274184731,32.39605927467346,0.7001082251082251,1.0,0.7061507936507937,0.4735714285714286,0.0,0.03981203007518796,3.6
GPrim,0.7351065769347291,0.007269904133133399,19.9,0.755164018885633,39.37705361843109,1.0,1.0,0.9291666666666668,0.8438492063492063,0.8758333333333332,0.0,5.0
