models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9234479253015844,0.03797955481476685,3,0.5823024003252282,40.037044286727905,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9695096693942332,0.004280078987078268,3,0.6391429000349579,50.80966854095459,1.0,0.0,0.6,0.42857142857142855,0.0,3
Prim,0.938589182768444,0.03296436940987428,5,0.6712657315434936,39.69910216331482,1.0,0.0,0.0,0.42857142857142855,0.0,2
Kruskal,0.9140966917121719,0.05224753174998144,7,0.7086867621943136,44.535419940948486,1.0,0.0,0.4,0.0,0.0,1
GPrim,0.9345578809613821,0.1444463783323782,10,0.8164257000331453,71.34334087371826,1.0,1.0,1.0,1.0,0.0,4
