models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9833745599337788,0.012857869554013312,6,0.03701409588191107,666.6447291374207,0.0,0.0,0.0,0.0,0.0,0
B,0.9788053463051656,0.002443937744409493,8,0.027519838108956918,1590.5935308933258,1.0,0.0,1.0,0.0,0.0,2
C,0.9735092935845426,0.006750786075169435,6,0.030146333196773234,303.9434177875519,1.0,0.0,0.0,0.0,0.0,1
D,0.9959403072084183,0.0,2,0.004196935878265792,465.76806592941284,0.6666666666666666,0.5,0.8333333333333334,0.0,0.0,3
E,0.9332752254617033,0.0020696369867544613,26,0.11320680741910842,508.0064489841461,1.0,1.0,1.0,1.0,0.0,4
