models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8157894723247543,9.198239741118094e-05,5,0.013004256110114,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.47368428400037677,0.00020147617933182973,11,0.02874779331203018,1.0,0.0,0.15384615384615385,0.15384615384615385,0.15,0.1,1
C,0.4385965260482326,0.2773135426400184,13,0.03810344098576926,1.0,0.36363636363636365,0.0,0.15384615384615385,0.1,0.0,2
D,0.36842110866372185,5.146030481168318e-05,13,0.025089216468229952,1.0,0.36363636363636365,0.23076923076923078,0.0,0.05,0.05,3
E,6.357572343027102e-06,0.000458703540692945,20,0.06292398199495101,1.0,0.5454545454545454,0.38461538461538464,0.38461538461538464,0.0,0.15,4
F,6.523661948011287e-06,0.00045855016920549516,20,0.06289588659049603,1.0,0.6363636363636364,0.46153846153846156,0.3076923076923077,0.2,0.0,5
