models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8609717381653706,0.021981397473466092,8,0.7730113836323269,280.1761221885681,0.0,1.0,0.0,0.0,0.0,0.0,1
Prufer,0.9776311335880334,0.01965380228763288,6,0.5205505319531617,54.020639181137085,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9709017240746337,0.0006721103917330142,6,0.6878148713867938,113.42132329940796,0.5,1.0,0.0,0.0,0.0,0.0,2
Prim,0.9756942218146304,0.029783092537683967,5,0.6422467637632705,65.79087328910828,0.625,1.0,0.16666666666666666,0.0,0.0,0.0,3
Kruskal,0.9883487830546663,0.040714396072602854,4,0.671433094426874,81.42801451683044,0.625,1.0,0.6666666666666666,0.4,0.0,0.0,4
GPrim,0.7891805909752325,0.0014948508630440132,42,0.8981767989704071,114.69340634346008,1.0,1.0,1.0,1.0,1.0,0.0,5
