models,delta,spacing,nds,c_1.0.5.0.0.1,c_1.0.5.0.1.1,c_1.0.5.0.2.1,c_1.0.5.0.3.1,c_1.0.5.0.4.1,c_1.0.5.0.5.1,score
1.0.5.0.0.1,0.505916399974572,0.48313832278966984,27,0.0,0.6296296296296297,0.4482758620689655,0.4583333333333333,0.4166666666666667,0.6,4
1.0.5.0.1.1,0.4497034032150444,0.32009535700426517,27,0.2962962962962963,0.0,0.1724137931034483,0.16666666666666666,0.4166666666666667,0.75,2
1.0.5.0.2.1,0.24489758698834696,0.0015253213148952451,29,0.48148148148148145,0.6296296296296297,0.0,0.5416666666666666,0.5833333333333334,0.75,5
1.0.5.0.3.1,0.4763704956782139,0.38067932996663,24,0.2962962962962963,0.4444444444444444,0.2413793103448276,0.0,0.5,0.8,3
1.0.5.0.4.1,0.4536861924956743,0.3806927370864203,24,0.25925925925925924,0.2962962962962963,0.10344827586206896,0.2916666666666667,0.0,0.65,1
1.0.5.0.5.1,0.5817174562368023,0.4473379388046648,20,0.1111111111111111,0.07407407407407407,0.034482758620689655,0.0,0.125,0.0,0
