models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9724691642059139,0.005096903649964656,9,0.5474699892955732,644.1383783817291,0.0,0.2222222222222222,0.0,0.0,0.0,0
NetKeys,1.0105607273190436,0.01433310498483869,9,0.6617609922913029,1425.2531700134277,0.4444444444444444,0.0,0.0,0.0,0.0,1
Prim,1.0,inf,1,0.6509038504264614,280.6962480545044,1.0,0.6666666666666666,0.0,1.0,0.0,3
Kruskal,0.9780653369142107,0.012881965771618624,5,0.6442122048668579,457.2793860435486,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,2
GPrim,0.9234228047660255,0.00312712239789175,31,0.8230331395110387,471.51069235801697,1.0,1.0,1.0,1.0,0.0,4
