models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9730961701308978,0.006251396037695823,10,0.04468367330675779,254.74086475372314,0.0,0.13333333333333333,0.0,0.0,0.0,1
B,0.9338018538741042,0.007555494320618166,15,0.15872335572256555,1231.7294681072235,0.1,0.0,0.0,0.0,0.0,0
C,0.9759931615605412,0.004651115593408757,7,0.03348236933206013,201.39300751686096,1.0,0.26666666666666666,0.0,0.3076923076923077,0.0,3
D,0.9618679346742594,0.003269847293062679,13,0.0707939587486961,338.1732907295227,1.0,1.0,0.0,0.0,0.0,2
E,0.7546055585076004,0.0036194011285678265,98,0.4201702546204144,265.5676620006561,1.0,1.0,1.0,1.0,0.0,4
