models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.8947368448305131,1.5000578104009552,4,0.012374895494569028,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.3684211057501115,0.00010526946321180755,13,0.026647512775837753,1.0,0.0,0.35714285714285715,0.4444444444444444,0.0,0.05,3
C,0.3157895427075659,0.00016255915828095608,14,0.03135347483807429,1.0,0.23076923076923078,0.0,0.4444444444444444,0.05,0.1,1
D,0.5789474093495814,9.989899272467121e-05,9,0.02034765059473191,1.0,0.38461538461538464,0.5,0.0,0.05,0.1,2
E,6.518044940678145e-06,0.00045782325435336915,20,0.0628740886523266,1.0,0.6923076923076923,0.7142857142857143,0.6666666666666666,0.0,0.4,5
F,5.960412598412032e-06,0.00045871856229687236,20,0.06295112695717486,1.0,0.5384615384615384,0.5714285714285714,0.5555555555555556,0.1,0.0,4
