models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03893199165126118,0.7918571331950779,0.009793802240442354,8,0.675256798984175,18.93674635887146,0.0,0.5714285714285714,0.1,0.0,0.45454545454545453,0.0,2
NetKeys,0.04809499072456419,0.8276063679282349,0.007636401063416217,7,0.7234265267657114,24.469618558883667,0.25,0.0,0.2,0.1111111111111111,0.5454545454545454,0.0,1
Prim,0.03175202523364783,0.7398099762830924,0.009063410317905748,10,0.7219005937198955,17.23511290550232,0.875,0.7142857142857143,0.0,0.1111111111111111,0.5454545454545454,0.0,3
Kruskal,0.04019108815691514,0.7689005966087616,0.010047564903000435,9,0.7678331347472079,21.285280227661133,0.875,0.8571428571428571,0.5,0.0,0.7272727272727273,0.0,4
HMOEA,0.03171231442922228,0.7320594576570333,0.020155312682761026,11,0.8485474554220549,35.10025334358215,0.25,0.2857142857142857,0.2,0.1111111111111111,0.0,0.1,0
GPrim,0.0004180022695575148,0.5388321193729427,0.05017353495531886,20,0.8836329217288621,23.11036467552185,1.0,1.0,0.7,0.7777777777777778,0.8181818181818182,0.0,5
