models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.939684822264778,inf,3.4,0.590646401685964,36.585695672035214,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
NetKeys,0.9416297699679642,inf,2.3,0.6506048006861724,57.573419713974,0.9099999999999999,0.0,0.5166666666666666,0.13333333333333333,0.0,1.8
Prim,0.9365765640067212,inf,2.2,0.6307440588886981,41.78356139659881,0.9833333333333334,0.26666666666666666,0.0,0.0,0.0,1.3
Kruskal,0.9322195611670004,0.03218926293177163,2.3,0.6780107383106615,46.847863459587096,0.9666666666666666,0.7166666666666666,0.8333333333333333,0.0,0.0,2.8
GPrim,0.8599898892755599,0.2057443242860844,4.0,0.7055548807033862,79.11039757728577,1.0,0.95,1.0,0.9,0.0,4.0
