models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.909466053724133,0.0974380320848945,3.8,0.5156455412681947,75.43608012199402,0.0,0.0,0.0,0.0,0.0,0.0
NetKeys,0.9853327202463669,inf,4.0,0.5668888239648128,74.48029041290283,0.9214285714285715,0.0,0.6333333333333333,0.0,0.0,1.7
Prim,0.9755640558768255,inf,2.5,0.48547131259076454,110.19513828754425,0.975,0.02222222222222222,0.0,0.0,0.0,1.1
Kruskal,0.9815761900165236,inf,2.5,0.5046365006704542,111.2208324432373,0.7783333333333333,0.5766666666666667,0.6133333333333334,0.0,0.0,2.4
GPrim,0.9389008730555395,0.05332844267654624,4.9,0.8073044956531646,179.77719645500184,1.0,1.0,1.0,1.0,0.0,4.0
