models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.03957257233488427,0.6993372296223378,0.037478116208476624,6,0.27856450351286133,0.0,0.0,0.0,0.0,0.0,0
B,0.03249668179328293,0.6471101926230863,0.021701890799460666,13,0.3351201486684811,1.0,0.0,0.0,0.0,0.0,1
C,0.02949143821587432,0.6617391834170125,0.031040841974280847,13,0.3576689036310336,1.0,0.6923076923076923,0.0,0.0,0.0,2
D,0.03397004776346423,0.7076221171228004,0.0590973444325468,12,0.4098975064051045,1.0,0.6923076923076923,0.38461538461538464,0.0,0.1,3
E,0.01699349911121351,0.642247938167468,0.11743018779132669,20,0.8064081735695743,1.0,0.6923076923076923,0.5384615384615384,0.5833333333333334,0.0,4
