models,delta,spacing,onvg,hypervolume,c_1.6.1.0.0.1_0.5,c_1.6.1.0.1.1_0.6,c_1.6.1.0.2.1_0.7,c_1.6.1.0.3.1_0.8,c_1.6.1.0.4.1_0.9,c_1.6.1.0.5.1_1.0,score
1.6.1.0.0.1_0.5,0.8632478737617487,0.3781184487831884,7,0.03756199137379348,0.0,0.4,0.0,0.14285714285714285,0.4444444444444444,0.625,2
1.6.1.0.1.1_0.6,0.8974359035235502,5.8222098159012174e-05,5,0.019684386952930337,0.42857142857142855,0.0,0.16666666666666666,0.42857142857142855,0.5555555555555556,0.375,3
1.6.1.0.2.1_0.7,0.8820512940558934,0.4084067595944202,6,0.036983346020064915,0.42857142857142855,0.2,0.0,0.14285714285714285,0.5555555555555556,0.625,4
1.6.1.0.3.1_0.8,0.8632478693857764,0.0001203129207376264,7,0.034209079187614795,0.7142857142857143,0.6,0.3333333333333333,0.0,0.6666666666666666,0.5,5
1.6.1.0.4.1_0.9,0.7948718093380921,0.00011723986145875566,9,0.04015657887198907,0.2857142857142857,0.4,0.0,0.2857142857142857,0.0,0.5,1
1.6.1.0.5.1_1.0,0.8534798584419022,0.7070698849542766,8,0.047103760412444705,0.2857142857142857,0.2,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.0,0
