models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,c_1.6.6.0.4.7_0.6,score
1.6.6.0.4.0_0.05,0.9230769255319432,0.00010871715388911727,4,0.019204823628760324,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,2
1.6.6.0.4.1_0.1,0.9230769251830026,6.178350279851703e-05,4,0.018038101945815885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.9230769246820555,8.39776478457461e-06,4,0.018115997262489712,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,2
1.6.6.0.4.3_0.2,0.9230769246439232,4.1799931409010456e-05,4,0.019282718945434152,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.0,4
1.6.6.0.4.4_0.3,0.9230769246439232,4.1799931409010456e-05,4,0.019282718945434152,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.0,4
1.6.6.0.4.5_0.4,0.9230769251830026,6.178350279851703e-05,4,0.018038101945815885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.6_0.5,0.9230769246439232,4.1799931409010456e-05,4,0.019282718945434152,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.0,4
1.6.6.0.4.7_0.6,0.8974359009220373,8.260546220264274e-05,3,0.02321156348009839,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.0,7
