models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7894736932341196,0.5477965224460377,5,0.013358436977215116,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.31578954254638514,0.00016144730659287544,14,0.031524063286674356,1.0,0.0,0.16666666666666666,0.15384615384615385,0.05,0.0,1
C,0.42105267122147483,7.378288258797927e-05,12,0.02341310394443006,1.0,0.42857142857142855,0.0,0.3076923076923077,0.1,0.05,2
D,0.3684211164656225,0.00017026085439604758,13,0.0295371352731384,1.0,0.6428571428571429,0.5,0.0,0.25,0.25,3
E,6.002653076568237e-06,0.0004586920693869424,20,0.06275788233290486,1.0,0.9285714285714286,0.4166666666666667,0.6153846153846154,0.0,0.3,5
F,6.146744107085101e-06,0.0004573746446520261,20,0.06289056645276547,1.0,1.0,0.5,0.38461538461538464,0.2,0.0,4
