models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9577323931779962,0.0052644315621330545,13,0.06161327741911349,662.2406992912292,0.0,0.0,0.0,0.0,0.0,0
B,0.9933192434010429,0.03883225933295045,8,0.09350758118368345,1509.0785057544708,0.8461538461538461,0.0,0.8571428571428571,0.0,0.0,2
C,0.94970265299429,0.01596145298595284,7,0.07849392206064221,304.0469274520874,0.7692307692307693,0.0,0.0,0.0,0.0,1
D,0.9968370580513816,0.0,2,0.003293141453507689,575.7173969745636,1.0,1.0,1.0,0.0,0.0,3
E,0.9414018724690687,0.0015654666215013575,25,0.09775809352180605,487.5506570339203,1.0,1.0,1.0,1.0,0.0,4
