models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.8875020778845252,0.0474986841717275,4,0.6374550009634219,39.538047313690186,0.0,0.0,0.2,0.0,0.0,0
NetKeys,0.9497375185698088,0.014173756655038481,4,0.6369625951083182,52.11421871185303,0.5,0.0,0.2,0.0,0.0,1
Prim,0.9160507629501211,0.06185496213570034,5,0.6649793882375469,40.02347183227539,0.75,0.5,0.0,0.25,0.0,2
Kruskal,0.93733541391007,0.04308148357141841,4,0.6914128436412272,44.58547306060791,1.0,0.25,0.4,0.0,0.0,3
GPrim,0.9600090165005509,0.1570112580431317,9,0.8252246177617136,73.1702048778534,1.0,1.0,1.0,1.0,0.0,4
