models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.0537309636037819,0.8453866507163229,0.019691764210419054,6,0.6553986066779175,17.220355987548828,0.0,0.0,0.375,0.125,0.0,0
NetKeys,0.049450273451281286,0.7710031914506701,0.016290833593325324,9,0.7765527283323934,22.446142435073853,1.0,0.0,0.625,0.375,0.1,3
Prim,0.044891249486051374,0.8162160504310958,0.03575138519469307,8,0.6994816244899239,17.906423091888428,0.5,0.2222222222222222,0.0,0.25,0.05,1
Kruskal,0.04619268037385564,0.7821569836336009,0.020708642007153857,8,0.7013261011620257,19.51388955116272,0.6666666666666666,0.1111111111111111,0.625,0.0,0.05,2
GPrim,0.00048135730338820125,0.5992605888669513,0.09317389375545569,20,0.8257353925676632,24.69578790664673,1.0,0.7777777777777778,0.875,0.75,0.0,4
